name,phone,address,city,state,zip_code,email,website,category,license_number,license_type,license_expiry,types_of_work,bbb_rating,google_rating,review_count,bbb_profile_url,source,is_new_to_db
Alaska Directional LLC,,200 E Commercial Dr,Palmer,AK,99645,,,Electrical Contractor,,Electrical,,,,,,,Alaska NECA,yes
Alaska Electric LLC,,2195 Industrial Blvd,Juneau,AK,99801,,,Electrical Contractor,,Electrical,,,,,,,Alaska NECA,yes
Alaska Heat & Technical Services LLC,(907) 350-1065,Anchorage,Anchorage,AK,,,,Heating and Air Conditioning,,,,,A+,,,https://www.bbb.org/us/ak/anchorage/profile/heating-and-air-conditioning/alaska-heat-technical-services-llc-1296-22713033,BBB,no
Alaska Integrated Services,(907) 374-8886,383 Industrial Way Ste 100,Anchorage,AK,99501,,,"Heating Contractors, Air Conditioning Contractors, Security System Monitors",,,,,A+,,,https://www.bbb.org/us/ak/fairbanks/profile/heating-contractors/alaska-integrated-services-1296-10157,BBB,no
Alaska Interstate Construction LLC,(907) 562-2792,2525 C St Ste 425,Anchorage,AK,99503,,,"General Contractor, Road Contractors, Pipe Line Contractors",,,,,A+,,,https://www.bbb.org/us/ak/anchorage/profile/general-contractor/alaska-interstate-construction-llc-1296-22031714,BBB,no
Alaska Line Builders LLC,,12775 W Big Lake Rd,Houston,AK,99694,,,Electrical Contractor,Lic#CONE31131 UL,Electrical,,,,,,,Alaska NECA,yes
"ALASKA MECHANICAL, INC.",907-349-8502,"8540 DIMOND D CIRCLE Anchorage, AK  99515",Anchorage,AK,,,,Plumbing / Pipefitting,,,,,,,,,UA Local 367,yes
"Alaska Painting & Construction, LLC",(907) 830-3050,3041 Bettles Bay Loop,Anchorage,AK,99515,,,"Painting Contractors, General Contractor, Construction Services",,,,,A+,,,https://www.bbb.org/us/ak/anchorage/profile/painting-contractors/alaska-painting-construction-llc-1296-22718777,BBB,no
Alaska Peninsula Plumbing and Mechanical,907-750-7963,"801 Soundview Avenue Homer, AK  99603",Anchorage,AK,,,,Plumbing / Pipefitting,,,,,,,,,UA Local 367,yes
Alaska Power Vac LLC,(907) 373-3310,900 E Agate Ln,Wasilla,AK,99654,,,"Duct Cleaning, Fire and Water Damage Restoration, Chimney Cleaning",,,,,A+,,,https://www.bbb.org/us/ak/wasilla/profile/duct-cleaning/alaska-power-vac-llc-1296-22068028,BBB,yes
Alaska Powercom Supply,,1001 Van Horn Rd,Fairbanks,AK,99701,,,Electrical Contractor,,Electrical,,,,,,,Alaska NECA,yes
Alaska Quality Builders,(907) 495-6200,Willow,Anchorage,AK,,,,"General Contractor, Remodel Contractors, Building Contractors",,,,,A+,,,https://www.bbb.org/us/ak/willow/profile/general-contractor/alaska-quality-builders-1296-16974,BBB,no
Alaska Rooter,(907) 868-2662,3705 Arctic Blvd # 1754,Anchorage,AK,99503,,,Air Conditioning Contractors,,,,,,,,https://www.bbb.org/us/ak/anchorage/profile/air-conditioning-contractor/alaska-rooter-1296-22733107,BBB,no
Alaska Shed,(907) 562-7433,9430 Musket Ball Pl,Anchorage,AK,99507,,,"Construction Services, General Contractor, Fence Contractors",,,,,A+,,,https://www.bbb.org/us/ak/anchorage/profile/construction-services/alaska-shed-1296-11852,BBB,no
Alaska Sheet Metal Inc,(907) 279-6009,8861 Elim St,Anchorage,AK,99507,,,Air Conditioning Contractors,,,,,,,,https://www.bbb.org/us/ak/anchorage/profile/air-conditioning-contractor/alaska-sheet-metal-inc-1296-22047735,BBB,no
Alaska Technical Services LLC,(907) 342-9990,Anchorage,Anchorage,AK,,,,"Foundation Contractors, General Contractor, Excavating Contractors",,,,,A+,,,https://www.bbb.org/us/ak/anchorage/profile/foundation-contractors/alaska-technical-services-llc-1296-1000101998,BBB,no
"Alaska Winter, Inc.",(907) 248-0000,907 E Dowling Rd Ste 23,Anchorage,AK,99518,,,"Manufacturer Representatives, Heating and Air Conditioning, Air Conditioning Parts",,,,,,,,https://www.bbb.org/us/ak/anchorage/profile/manufacturer-representative/alaska-winter-inc-1296-22047832,BBB,no
Alaska Young Professionals Summit,,,Anchorage,AK,,,,General Contractor,,,,,,,,https://www.anchoragechamber.org/alaska-young-professionals-summit/,Anchorage Chamber of Commerce — General Contractors,yes
Alaska's Supreme Painting & Contracting LLC,(907) 240-3707,1740 W 99th Ave,Anchorage,AK,99515,,,"Painting Contractors, General Contractor, Construction Services",,,,,A+,,,https://www.bbb.org/us/ak/anchorage/profile/painting-contractors/alaskas-supreme-painting-contracting-llc-1296-12711,BBB,no
AlaskaMechanicalContractorsASSN,(907) 677-8588,PO Box 92950,Anchorage,AK,99509,,,"Associations, Lecture and Seminar Bureaus",,,,,,,,https://www.bbb.org/us/ak/anchorage/profile/associations/alaska-mechanical-contractors-assn-1296-22022456,BBB,no
AlaskaMechanicalRepair,(907) 770-6922,8173A Dimond Hook Dr,Anchorage,AK,99507,,,"Auto Repairs, Mechanical Contractors",,,,,A+,,,https://www.bbb.org/us/ak/anchorage/profile/auto-repair/alaska-mechanical-repair-1296-22438825,BBB,no
Alaskan Armor Remodel & Renovation LLC,(907) 290-0089,4200 E Mariah Dr,Wasilla,AK,99654,,,"Remodeling, Roofing Contractors, General Contractor",,,,,A+,,,https://www.bbb.org/us/ak/wasilla/profile/remodeling/alaskan-armor-remodel-renovation-llc-1296-1000087890,BBB,yes
Alaskan QualityContractorsLLC,(907) 632-7392,3338 E 72nd Ave,Anchorage,AK,99507,,,"Painting Contractors, General Contractor, Construction Services",,,,,F,,,https://www.bbb.org/us/ak/anchorage/profile/painting-contractors/alaskan-quality-contractors-llc-1296-22832071,BBB,no
"Alaskan Residential Rescue, LLC",(907) 240-4097,8921 Toloff St,Anchorage,AK,99507,,,"General Contractor, Roofing Contractors, Painting Contractors",,,,,F,,,https://www.bbb.org/us/ak/anchorage/profile/general-contractor/alaskan-residential-rescue-llc-1296-1000156547,BBB,no
Alcan Electrical & Engineering Inc,907-780-4404,8415 Airport Boulevard,Juneau,AK,99801,,,Electrical Contractor,,Electrical,,,,,,,Alaska NECA,yes
"Alkota Plumbing &Heating, Inc.",(907) 332-5325,2144 Casey Cusack Loop,Anchorage,AK,99515,,,"Plumber, Heating Contractors, Heating System Repair",,,,,A+,,,https://www.bbb.org/us/ak/anchorage/profile/plumber/alkota-plumbing-heating-inc-1296-10545,BBB,no
"All-Star Plumbing & Heating, LLC",(907) 677-7255,11320 Bearpaw St,Anchorage,AK,99516,,,"Plumber, Heating and Air Conditioning, Heating Contractors",,,,,A+,,,https://www.bbb.org/us/ak/anchorage/profile/plumber/all-star-plumbing-heating-llc-1296-22713435,BBB,no
Alpine View LLC,(907) 301-8152,PO Box 326,Girdwood,AK,99587,,,"General Contractor, Construction Services, Fire and Water Damage Restoration",,,,,A+,,,https://www.bbb.org/us/ak/girdwood/profile/general-contractor/alpine-view-llc-1296-22731648,BBB,yes
AlpineGeneralContractorsInc,(907) 522-2100,6361 Nielson Way,Anchorage,AK,99518,,,Demolition Contractors,,,,,,,,https://www.bbb.org/us/ak/anchorage/profile/demolition-contractors/alpine-general-contractors-inc-1296-22047965,BBB,no
Alward Construction Services LLC,(907) 227-3709,Anchorage,Anchorage,AK,,,,"Remodeling, General Contractor, Bathroom Remodel",,,,,A+,,,https://www.bbb.org/us/ak/anchorage/profile/remodeling/alward-construction-services-llc-1296-1000118442,BBB,no
Always on Call Mountain Mechanical,(907) 344-0700,1300 Winners Cir,Anchorage,AK,99518,,,"Plumber, Heating and Air Conditioning, Bathroom Remodel",,,,,A+,,,https://www.bbb.org/us/ak/anchorage/profile/plumber/always-on-call-mountain-mechanical-1296-12345,BBB,no
Ambassador Council,,,Anchorage,AK,,,,General Contractor,,,,,,,,https://www.anchoragechamber.org/ambassador-council/,Anchorage Chamber of Commerce — General Contractors,yes
"Ambro's Construction & Home Improvement, LLC",(907) 947-0262,2440 E Tudor Rd # 144,Anchorage,AK,99507,,,"Construction Services, General Contractor, Home Builders",,,,,,,,https://www.bbb.org/us/ak/anchorage/profile/construction-services/ambros-construction-home-improvement-llc-1296-22781206/addressId/436809,BBB,no
Amcon LLC,(907) 258-8937,1833 N Post Rd,Anchorage,AK,99501,,,"Commercial Contractors, General Contractor, Construction Services",,,,,A+,,,https://www.bbb.org/us/ak/anchorage/profile/commercial-contractors/amcon-llc-1296-22833264,BBB,no
Anchorage ATHENA Society,,,Anchorage,AK,,,,General Contractor,,,,,,,,https://www.anchoragechamber.org/anchorage-athena-society/,Anchorage Chamber of Commerce — General Contractors,yes
Anchorage Chamber Citywide Cleanup,,,Anchorage,AK,,,,General Contractor,,,,,,,,https://www.anchoragechamber.org/citywide-cleanup-regulations-and-bag-pickup-locations-2/,Anchorage Chamber of Commerce — General Contractors,yes
Anchorage Sheet Metal,(907) 522-4196,8901 Toloff St,Anchorage,AK,99507,,,Air Conditioning Contractors,,,,,,,,https://www.bbb.org/us/ak/anchorage/profile/air-conditioning-contractor/anchorage-sheet-metal-1296-22048187,BBB,no
AnchorageAK,,,Anchorage,AK,,,"https://www.google.com/maps?q=Anchorage,%20AK",General Contractor,,,,,,,,"https://www.google.com/maps?q=Anchorage,%20AK",Anchorage Chamber of Commerce — General Contractors,yes
Ancor Inc,(907) 344-4474,2461 Cinnabar Loop,Anchorage,AK,99507,,,"General Contractor, Commercial Contractors",,,,,A+,,,https://www.bbb.org/us/ak/anchorage/profile/general-contractor/ancor-inc-1296-16653,BBB,no
Annesi Plumbing &Heating,(907) 242-3924,13200 Shelburne Rd,ANCHORAGE,AK,99516,,,"Plumber, Heating Contractors",,,,,A+,,,https://www.bbb.org/us/ak/anchorage/profile/plumber/annesi-plumbing-heating-1296-22537902,BBB,no
Annual Events,,,Anchorage,AK,,,,General Contractor,,,,,,,,https://www.anchoragechamber.org/chamber-events/,Anchorage Chamber of Commerce — General Contractors,yes
Anvil Corporation,(907) 276-2747,509 W 3rd Ave,Anchorage,AK,99501,,,"Heating and Air Conditioning, Structural Engineer, Laboratory Testing",,,,,A+,,,https://www.bbb.org/us/ak/anchorage/profile/heating-and-air-conditioning/anvil-corporation-1296-56001188/addressId/556684,BBB,no
ARC Industries,,8544 North Douglas Hwy,Juneau,AK,99801,,,Electrical Contractor,,Electrical,,,,,,,Alaska NECA,yes
ARCTIC CHILL&HEATING (15),907-433-9003,"PO Box 221424 Anchorage, AK  99522",Anchorage,AK,,,,Plumbing / Pipefitting,,,,,,,,,UA Local 367,yes
Arctic Refrigeration & Air Conditioning Inc.,907-562-8856,"500 West Potter Drive Suite 100 Anchorage, AK  99518",Anchorage,AK,,,,Plumbing / Pipefitting,,,,,,,,,UA Local 367,yes
"Arctic Refrigeration andAirConditioning, Inc",(907) 562-8856,500 W Potter Dr # 100,Anchorage,AK,99518,,,"Refrigerator Repair, Air Conditioning Contractors",,,,,,,,https://www.bbb.org/us/ak/anchorage/profile/refrigerator-repair/arctic-refrigeration-and-air-conditioning-inc-1296-22048306,BBB,no
Area 49 Industries,(907) 355-0901,2674 E Sunny Meadow Ave,Wasilla,AK,99654,,,"Metal Fabrication, General Contractor, Landscape Contractors",,,,,A+,,,https://www.bbb.org/us/ak/wasilla/profile/metal-fabrication/area-49-industries-1296-1000103168,BBB,yes
ASRC Builders LLC,(907) 339-6700,3900 C St Ste 305,Anchorage,AK,99503,,,"General Contractor, Building Contractors, Industrial Design",,,,,A+,,,https://www.bbb.org/us/ak/anchorage/profile/general-contractor/asrc-builders-llc-1296-22532024,BBB,no
"ASRC Civil Construction, LLC",(907) 339-5900,3900 C St Ste 301,Anchorage,AK,99503,,,"General Contractor, Construction Services, Building Contractors",,,,,A+,,,https://www.bbb.org/us/ak/anchorage/profile/general-contractor/asrc-civil-construction-llc-1296-22532017,BBB,no
"ASRC Civil Construction, LLC",(907) 339-5600,1211 E 80th Ave,Anchorage,AK,99518,,,"General Contractor, Construction Services, Building Contractors",,,,,A+,,,https://www.bbb.org/us/ak/anchorage/profile/general-contractor/asrc-civil-construction-llc-1296-22532017/addressId/156191,BBB,no
ASRC Constructors Inc,(907) 339-6725,3900 C St Ste 303,Anchorage,AK,99503,,,"General Contractor, Construction Services, Building Contractors",,,,,A+,,,https://www.bbb.org/us/ak/anchorage/profile/general-contractor/asrc-constructors-inc-1296-22519714,BBB,no
"ASRC SKW Eskimos, Inc.",(907) 339-5900,3900 C St Ste 301,Anchorage,AK,99503,,,"General Contractor, Construction Services, Building Contractors",,,,,A+,,,https://www.bbb.org/us/ak/anchorage/profile/general-contractor/asrc-skw-eskimos-inc-1296-22532028,BBB,no
ASRC-McGraw Constructors LLC,(907) 747-3650,3900 C St Ste 303,Anchorage,AK,99503,,,"General Contractor, Construction Services, Building Contractors",,,,,A+,,,https://www.bbb.org/us/ak/anchorage/profile/general-contractor/asrc-mcgraw-constructors-llc-1296-22233560,BBB,no
AssociatedGeneralContractorsof Alaska,(907) 561-5354,8005 Schoon St,Anchorage,AK,99518,,,"Associations, Building Contractors",,,,,A+,,,https://www.bbb.org/us/ak/anchorage/profile/associations/associated-general-contractors-of-alaska-1296-10637,BBB,no
Aurora Refrigeration Inc,(907) 563-7337,3209 Spenard Rd,Anchorage,AK,99503,,,"Commercial Refrigeration, Mechanical Contractors, Refrigerator Repair",,,,,,,,https://www.bbb.org/us/ak/anchorage/profile/commercial-refrigeration/aurora-refrigeration-inc-1296-22032984,BBB,no
Axel Construction LLC,(907) 310-7347,Anchorage,Anchorage,AK,,,,"Construction, General Contractor, Painting Contractors",,,,,A+,,,https://www.bbb.org/us/ak/anchorage/profile/construction/axel-construction-llc-1296-1000166889,BBB,no
B&B Electric,,2308 Standard Ave,Fairbanks,AK,99701,,,Electrical Contractor,,Electrical,,,,,,,Alaska NECA,yes
BBH Construction Services LLC,(907) 227-8858,Anchorage,Anchorage,AK,,,,"Residential General Contractor, Home Builders, Deck Builder",,,,,A+,,,https://www.bbb.org/us/ak/anchorage/profile/residential-general-contractor/bbh-construction-services-llc-1296-1000171545,BBB,no
Be Happy Property Services,(907) 336-7434,Anchorage,Anchorage,AK,,,,"Landscape Contractors, General Contractor, Handyman",,,,,A+,,,https://www.bbb.org/us/ak/anchorage/profile/landscape-contractors/be-happy-property-services-1296-90006280,BBB,no
Bear Mountain Remodeling and Decks,(907) 308-2327,Chugiak,Anchorage,AK,,,,"General Contractor, Drywall Contractors, Bathroom Remodel",,,,,A+,,,https://www.bbb.org/us/ak/chugiak/profile/general-contractor/bear-mountain-remodeling-and-decks-1296-1000112843,BBB,no
Become a Sponsor,,,Anchorage,AK,,,https://drive.google.com/file/d/1v4uRORy77W71sxyUkNv0Hc0IPme_uqjX/view?usp=sharing,General Contractor,,,,,,,,https://drive.google.com/file/d/1v4uRORy77W71sxyUkNv0Hc0IPme_uqjX/view?usp=sharing,Anchorage Chamber of Commerce — General Contractors,yes
Blakes Plumbing &HeatingLLC,(907) 248-4042,Anchorage,Anchorage,AK,,,,"Plumber, Heating Contractors, Plumbing Renovation",,,,,A+,,,https://www.bbb.org/us/ak/anchorage/profile/plumber/blakes-plumbing-heating-llc-1296-22520567,BBB,no
Blueprint North Inc,(907) 268-0073,4618 Grumman St,Anchorage,AK,99507,,,"Construction Services, General Contractor, Concrete Contractors",,,,,A+,,,https://www.bbb.org/us/ak/anchorage/profile/construction-services/blueprint-north-inc-1296-22944015,BBB,no
Board of Directors,,,Anchorage,AK,,,,General Contractor,,,,,,,,https://www.anchoragechamber.org/board-of-directors/,Anchorage Chamber of Commerce — General Contractors,yes
Boiler Man Plumbing &HeatingInc,(907) 745-2230,6800 Lonesome Dr,Palmer,AK,99645,,,"Plumber, Heating Contractors, Boiler Repair",,,,,A+,,,https://www.bbb.org/us/ak/palmer/profile/plumber/boiler-man-plumbing-heating-inc-1296-22541667,BBB,yes
Boone GeneralContractorsLLC,(907) 227-9145,PO Box 872574,Wasilla,AK,99687,,,"General Contractor, Home Builders, Fire and Water Damage Restoration",,,,,A+,,,https://www.bbb.org/us/ak/wasilla/profile/general-contractor/boone-general-contractors-llc-1296-22714305,BBB,yes
"Bowker MechanicalHVAC, LLC.",(907) 373-2330,7160 W Anna Marie Dr,Wasilla,AK,99623,,,Heating and Air Conditioning,,,,,B-,,,https://www.bbb.org/us/ak/wasilla/profile/heating-and-air-conditioning/bowker-mechanical-hvac-llc-1296-22062725,BBB,yes
Bowman MechanicalContractorsInc,(907) 349-0410,6151 A St Ste 3,Anchorage,AK,99518,,,"Plumber, Construction Services, Heating Contractors",,,,,A+,,,https://www.bbb.org/us/ak/anchorage/profile/plumber/bowman-mechanical-contractors-inc-1296-22049340,BBB,no
Bradshaw & Associates Inc,(907) 522-7205,15040 Snow Flake Dr,Anchorage,AK,99516,,,"Plastering Contractors, General Contractor, Drywall Contractors",,,,,,,,https://www.bbb.org/us/ak/anchorage/profile/plastering-contractors/bradshaw-associates-inc-1296-22049355,BBB,no
Bryant Construction LLC,(907) 227-3626,3035 Telequana Dr,Anchorage,AK,99517,,,"General Contractor, Roofing Contractors, Home Improvement",,,,,A+,,,https://www.bbb.org/us/ak/anchorage/profile/general-contractor/bryant-construction-llc-1296-1000127346,BBB,no
Business After Hours,,,Anchorage,AK,,,,General Contractor,,,,,,,,https://www.anchoragechamber.org/business-after-hours/,Anchorage Chamber of Commerce — General Contractors,yes
C A S Excavating Inc,(907) 349-9350,6830 Hyatt St,Anchorage,AK,99507,,,"Excavating Contractors, General Contractor, Demolition Contractors",,,,,,,,https://www.bbb.org/us/ak/anchorage/profile/excavating-contractors/c-a-s-excavating-inc-1296-11711,BBB,no
C D FGeneralContractorsInc,(907) 337-7600,PO Box 211586,Anchorage,AK,99521,,,"General Contractor, Construction Services, Bathroom Design",,,,,A+,,,https://www.bbb.org/us/ak/anchorage/profile/general-contractor/c-d-f-general-contractors-inc-1296-22041522,BBB,no
C IContractorsInc,(907) 561-8807,229 E Whitney Rd,Anchorage,AK,99501,,,General Contractor,,,,,,,,https://www.bbb.org/us/ak/anchorage/profile/general-contractor/c-i-contractors-inc-1296-22714712,BBB,no
Calendar,,,Anchorage,AK,,,,General Contractor,,,,,,,,https://business.anchoragechamber.org/events/calendarcatgid/6%C2%A0,Anchorage Chamber of Commerce — General Contractors,yes
Caliber Mechanical LLC,907-707-4716,"PO Box 88 Palmer, AK  99645",Anchorage,AK,,,,Plumbing / Pipefitting,,,,,,,,,UA Local 367,yes
Careers,,,Anchorage,AK,,,,General Contractor,,,,,,,,https://www.anchoragechamber.org/careers/,Anchorage Chamber of Commerce — General Contractors,yes
